blknr,PLR_ID,PLR_NAME,electricity_mwh_2022,electricity_mwh_2021,electricity_mwh_2020,district_heating_mwh_2022,district_heating_mwh_2021,district_heating_mwh_2020,gas_mwh_2022,gas_mwh_2021,gas_mwh_2020
157628,03300411,Karow Nord,181.782,181.289,178.827,706.134,819.371,714.213,,,
157629,03300411,Karow Nord,793.913,810.323,829.451,2953.483,3358.55,2806.545,,,
157630,03300411,Karow Nord,401.412,403.905,384.843,1327.957,1552.266,1289.458,,,
157631,03300411,Karow Nord,938.378,865.604,907.747,3290.474,3787.219,3212.714,267.456,310.126,248.077
157632,03300411,Karow Nord,471.387,473.173,493.988,862.442,979.129,459.666,233.861,269.794,232.324
157633,03300411,Karow Nord,248.846,239.315,222.023,,,,260.035,340.352,298.861
157634,03300411,Karow Nord,153.574,161.157,143.35,480.398,517.347,534.255,,,
157635,03300411,Karow Nord,30.299,31.484,35.079,,,,,,
157636,03300411,Karow Nord,24.922,,,,,,72.765,91.624,87.122
157637,03300411,Karow Nord,35.38,,,,,,128.668,150.443,137.907
157638,03300411,Karow Nord,18.915,,,,,,70.654,89.89,81.961
157639,03300411,Karow Nord,48.949,47.813,46.923,,,,248.776,272.989,257.508
157640,03300411,Karow Nord,35.808,37.982,37.43,,,,118.645,141.906,126.449
157641,03300411,Karow Nord,29.632,,,,,,99.305,117.868,110.058
157642,03300411,Karow Nord,51.5,58.452,54.698,,,,204.269,252.029,232.417
157643,03300411,Karow Nord,182.313,186.667,181.995,,,,885.021,1113.595,972.521
157644,03300411,Karow Nord,188.762,198.617,191.217,783.175,939.413,841.183,,,
157645,03300411,Karow Nord,,,,,,,,,
157646,03300411,Karow Nord,,,,,,,,,
157647,03300411,Karow Nord,178.054,180.106,170.906,217.596,249.731,252.44,366.208,429.732,347.65
157648,03300411,Karow Nord,105.673,110.72,103.732,,,,410.772,467.583,405.151
158002,03300517,Märchenland,,,,,,,,,
158003,03300517,Märchenland,,,,,,,,,
158004,03300517,Märchenland,,,,,,,,,
158005,03300517,Märchenland,,,,,,,,,
158006,03300517,Märchenland,,,,,,,,,
158007,03300517,Märchenland,,,,,,,,,
158008,03300517,Märchenland,,,,,,,,,
158009,03300517,Märchenland,,,,,,,,,
158010,03300517,Märchenland,,,,,,,,,
158011,03300517,Märchenland,,,,,,,,,
158012,03300517,Märchenland,,,,,,,,,
158013,03300517,Märchenland,,,,,,,,,
158601,03300517,Märchenland,,,,,,,,,
158603,03300517,Märchenland,,,,,,,,,
158604,03300517,Märchenland,,,,,,,,,
158605,03300517,Märchenland,,,,,,,,,
158606,03300517,Märchenland,2514.552,2442.863,2447.012,,,,1799.841,2273.236,1876.972
158902,03300517,Märchenland,,,,,,,,,
159001,03300517,Märchenland,,95.427,101.727,,,,,,
159002,03300517,Märchenland,,6.767,6.625,,,,,,
159004,03300517,Märchenland,147.508,152.196,151.441,,,,387.586,455.906,367.951
159005,03300517,Märchenland,150.38,165.342,149.589,,,,329.315,414.384,346.915
159006,03300517,Märchenland,145.893,156.974,149.613,,,,444.536,560.43,495.381
159007,03300517,Märchenland,41.13,45.475,43.454,,,,120.634,159.177,133.065
159008,03300517,Märchenland,,,,,,,,,
159009,03300517,Märchenland,43.587,48.501,47.78,,,,220.93,252.519,202.359
159010,03300517,Märchenland,89.591,94.769,88.87,,,,262.514,328.621,273.385
159011,03300517,Märchenland,76.742,81.347,72.817,,,,230.212,299.062,255.299
159012,03300517,Märchenland,70.706,81.443,75.039,,,,198.667,230.074,208.916
159014,03300517,Märchenland,19.672,,,,,,89.761,118.178,97.896
159015,03300517,Märchenland,,,,,,,,,
159016,03300517,Märchenland,63.14,67.267,61.867,,,,193.207,218.685,174.815
159017,03300517,Märchenland,55.514,52.975,50.756,,,,215.482,266.362,221.533
159018,03300517,Märchenland,109.094,91.758,84.431,,,,238.153,307.94,254.633
159019,03300517,Märchenland,38.575,41.948,42.14,,,,156.701,193.124,179.144
159020,03300517,Märchenland,69.234,76.796,69.676,,,,290.657,358.918,267.224
159021,03300517,Märchenland,112.713,121.97,115.177,,,,332.456,424.81,369.524
159022,03300517,Märchenland,44.1,44.781,45.851,,,,170.675,209.243,159.904
159023,03300517,Märchenland,27.054,28.483,29.27,,,,107.31,116.445,82.462
159024,03300517,Märchenland,17.938,,,,,,,51.434,43.223
159025,03300517,Märchenland,21.135,,,,,,75.476,93.972,90.702
159026,03300517,Märchenland,,,,,,,,,
159027,03300517,Märchenland,65.189,67.801,66.613,,,,118.408,148.122,137.233
159028,03300517,Märchenland,78.513,82.766,84.73,,,,293.404,376.966,337.738
159029,03300517,Märchenland,,,,,,,,,
159030,03300517,Märchenland,44.704,38.076,36.012,,,,150.517,164.164,136.825
159031,03300517,Märchenland,61.827,65.385,63.415,,,,227.449,253.177,206.271
159032,03300517,Märchenland,,,,,,,,,
159033,03300517,Märchenland,,,,,,,,,
159034,03300517,Märchenland,,,,,,,,,
159035,03300517,Märchenland,,,,,,,,,
159036,03300517,Märchenland,,,,,,,,,
159037,03300517,Märchenland,,,,,,,,,
159038,03300517,Märchenland,,,,,,,,,
159039,03300517,Märchenland,,,,,,,,,
159040,03300517,Märchenland,,,,,,,,,
159041,03300517,Märchenland,,,,,,,,,
159042,03300517,Märchenland,,,,,,,,,
159043,03300517,Märchenland,,,,,,,,,
159044,03300517,Märchenland,,,,,,,,,
159045,03300517,Märchenland,,,,,,,,,
159046,03300517,Märchenland,134.192,129.26,124.388,,,,,,
159047,03300517,Märchenland,,,,,,,,,
159048,03300517,Märchenland,,,,,,,,,
159049,03300517,Märchenland,,,,,,,,,
159050,03300517,Märchenland,,,,,,,,,
159051,03300517,Märchenland,,,,,,,,,
159052,03300517,Märchenland,,,,,,,,,
159053,03300517,Märchenland,,,,,,,,,
159054,03300517,Märchenland,,,,,,,,,
159055,03300517,Märchenland,,,,,,,,,
159056,03300517,Märchenland,,,,,,,,,
159057,03300517,Märchenland,,,,,,,,,
159058,03300517,Märchenland,,,,,,,,,
159059,03300517,Märchenland,,,,,,,,,
159060,03300517,Märchenland,,,,,,,,,
159061,03300517,Märchenland,,,,,,,,,
159062,03300517,Märchenland,,,,,,,,,
159063,03300517,Märchenland,,,,,,,,,
159064,03300517,Märchenland,,,,,,,,,
159065,03300517,Märchenland,,,,,,,,,
159066,03300517,Märchenland,,,,,,,,,
159067,03300517,Märchenland,,,,,,,,,
159068,03300517,Märchenland,,,,,,,,,
159069,03300517,Märchenland,,,,,,,,,
159070,03300517,Märchenland,,,,,,,,,
159071,03300517,Märchenland,,,,,,,,,
159072,03300517,Märchenland,,,,,,,,,
159073,03300517,Märchenland,,,,,,,,,
159074,03300517,Märchenland,,,,,,,,,
159075,03300517,Märchenland,,,,,,,,,
159076,03300517,Märchenland,,,,,,,,,
159077,03300517,Märchenland,,,,,,,,,
159078,03300517,Märchenland,,,,,,,,,
159079,03300517,Märchenland,,,,,,,,,
159080,03300517,Märchenland,,,,,,,,,
159081,03300517,Märchenland,,,,,,,,,
159082,03300517,Märchenland,,,,,,,,,
159083,03300517,Märchenland,,,,,,,,,
159084,03300517,Märchenland,,,,,,,,,
159601,03300517,Märchenland,,,,,,,,1089.528,843.362
159602,03300517,Märchenland,,,,,,,,,
159603,03300517,Märchenland,93.351,103.743,92.96,,,,248.81,303.776,281.687
159604,03300517,Märchenland,191.187,,,,,,,,
159605,03300517,Märchenland,,,,,,,,,
160002,03400831,Pankower Tor,,,,,,,,,
160003,03400831,Pankower Tor,,,,,,,,,
160006,03400831,Pankower Tor,,,,,,,,,
160100,03400831,Pankower Tor,,,,,,,,,
160510,03400831,Pankower Tor,,,,,,,,,
160511,03400831,Pankower Tor,,,,,,,,,
160900,03400831,Pankower Tor,,,,,,,,,
160902,03400831,Pankower Tor,,,,,,,,,
160007,03400830,Kissingenviertel,301.403,307.047,295.533,,,,,,
160008,03400830,Kissingenviertel,283.602,296.003,295.552,,,,,,
160009,03400830,Kissingenviertel,268.373,271.316,260.507,,,,43.73,47.204,45.173
160010,03400830,Kissingenviertel,,,,,,,5630.499,7495.711,6090.56
160011,03400830,Kissingenviertel,545.694,261.829,254.706,,,,43.335,46.116,48.236
160012,03400830,Kissingenviertel,519.709,514.211,523.036,,,,462.808,551.338,496.614
160013,03400830,Kissingenviertel,339.855,346.194,333.057,,,,,,
160014,03400830,Kissingenviertel,749.405,762.489,747.473,,,,2820.458,3370.035,3131.47
160017,03400830,Kissingenviertel,567.325,576.758,563.667,,,,1900.538,2220.616,2011.425
160018,03400830,Kissingenviertel,,,,,,,,,
160021,03400830,Kissingenviertel,284.028,421.132,293.178,,,,824.866,952.714,886.195
160022,03400830,Kissingenviertel,280.855,280.907,273.61,,,,,,
160023,03400830,Kissingenviertel,399.535,401.409,398.234,,,,2149.257,2568.651,2392.58
160024,03400830,Kissingenviertel,437.191,449.617,443.839,,,,2446.487,2949.576,2729.169
160025,03400830,Kissingenviertel,,,,,,,,55.199,43.943
160026,03400830,Kissingenviertel,460.254,425.794,415.342,,,,2230.68,2775.748,2521.127
160027,03400830,Kissingenviertel,,,,,,,,,
160028,03400830,Kissingenviertel,,,,,,,,,
160029,03400830,Kissingenviertel,275.758,254.531,267.462,,,,1148.631,1260.795,919.767
160030,03400830,Kissingenviertel,197.375,197.946,184.589,,,,,,
160031,03400830,Kissingenviertel,175.402,177.381,152.511,,,,124.051,154.083,156.884
160032,03400830,Kissingenviertel,,,,,,,,,
160033,03400830,Kissingenviertel,318.036,323.367,317.894,421.743,498.673,451.714,1059.868,1284.341,1161.655
160034,03400830,Kissingenviertel,523.896,524.169,546.655,,,,1567.873,1943.792,1774.989
160035,03400830,Kissingenviertel,3130.921,2875.626,2818.025,2885.012,3256.927,2835.697,6053.283,7036.193,6257.404
160040,03400830,Kissingenviertel,244.468,241.724,236.639,,,,1131.445,1399.534,1292.673
160041,03400830,Kissingenviertel,203.141,207.796,204.052,,,,934.701,1054.758,957.293
160042,03400830,Kissingenviertel,199.664,218.055,216.719,,,,1338.443,1609.145,1511.953
160512,03400830,Kissingenviertel,,,,,,,,,
160513,03400830,Kissingenviertel,,,,,,,,,
160036,03400829,Arnold-Zweig-Straße,1059.461,1071.301,1006.343,2236.719,2354.099,1995.338,2125.309,2530.049,2259.575
160037,03400829,Arnold-Zweig-Straße,1390.264,1464.876,1666.095,2912.938,3639.288,3327.74,2719.505,3122.572,2958.576
160038,03400829,Arnold-Zweig-Straße,630.687,647.264,655.238,,,,532.399,786.824,693.603
160043,03400829,Arnold-Zweig-Straße,885.831,899.199,889.728,2408.723,2617.883,2540.736,1596.606,2115.344,2049.401
160604,03400829,Arnold-Zweig-Straße,425.797,433.427,413.722,1394.291,1625.486,1438.231,18.026,19.359,18.106
160606,03400829,Arnold-Zweig-Straße,1823.193,1849.883,1960.798,1484.533,1816.901,1452.04,,97.661,88.778
160607,03400829,Arnold-Zweig-Straße,330.017,297.449,277.665,1026.055,1032.633,,,,
160608,03400829,Arnold-Zweig-Straße,71.145,63.65,70.28,,,,435.359,499.025,488.747
160609,03400829,Arnold-Zweig-Straße,664.905,476.706,540.062,2918.539,3334.738,2688.573,,,
160611,03400829,Arnold-Zweig-Straße,298.557,299.001,273.089,,,,,,
160612,03400829,Arnold-Zweig-Straße,,,,,,,,,
160613,03400829,Arnold-Zweig-Straße,,,,,,,,,
160614,03400829,Arnold-Zweig-Straße,284.073,293.975,282.611,,,,,,
160047,03400828,Spiekermann Straße,187.614,200.29,191.721,,,,365.27,421.124,360.372
160048,03400828,Spiekermann Straße,133.004,138.799,133.007,,,,,,
160049,03400828,Spiekermann Straße,1156.185,958.88,892.68,3313.232,3815.718,2170.329,19.207,23.768,24.507
160050,03400828,Spiekermann Straße,795.272,809.836,809.233,583.744,673.724,591.573,2566.367,3010.722,2697.716
160051,03400828,Spiekermann Straße,495.592,528.075,547.57,,,,2407.505,2900.176,2725.01
160052,03400828,Spiekermann Straße,1130.662,1124.254,1100.94,,,,1965.401,2227.946,1903.452
160053,03400828,Spiekermann Straße,270.528,278.598,266.108,,,,,,
160054,03400828,Spiekermann Straße,370.629,377.583,363.781,,,,,,
160600,03400828,Spiekermann Straße,734.714,,,452.952,443.678,366.544,,,
160601,03400828,Spiekermann Straße,188.706,177.185,177.848,,,,342.144,434.41,390.732
160602,03400828,Spiekermann Straße,898.998,867.204,847.458,,,,3715.116,4355.465,3913.484
160610,03400828,Spiekermann Straße,390.946,371.233,378.895,1439.9,1633.876,1442.739,,,
160055,03400827,Trelleborger Viertel,302.722,325.904,353.261,,,,377.74,441.63,387.665
160056,03400827,Trelleborger Viertel,,,,,,,,,
160057,03400827,Trelleborger Viertel,394.167,381.478,405.143,1406.27,1747.279,652.636,873.046,1041.869,995.846
160058,03400827,Trelleborger Viertel,820.773,841.159,837.054,,,,3520.136,4521.848,3636.425
160059,03400827,Trelleborger Viertel,538.789,528.566,527.492,,,,2573.149,2929.106,2595.644
160060,03400827,Trelleborger Viertel,513.956,537.763,528.275,,,,2439.731,2756.048,2872.674
160061,03400827,Trelleborger Viertel,251.579,271.754,279.624,,,,2498.302,2839.001,2648.365
160062,03400827,Trelleborger Viertel,300.692,312.294,322.762,,,,861.209,1058.27,892.838
160063,03400827,Trelleborger Viertel,310.761,288.813,277.677,,,,1016.744,1152.241,1010.341
160064,03400827,Trelleborger Viertel,215.898,210.74,203.818,,,,,,
160065,03400827,Trelleborger Viertel,213.15,245.024,235.464,,,,,1178.434,1097.332
160066,03400827,Trelleborger Viertel,293.379,287.269,279.095,,,,1665.562,1900.182,1809.17
160067,03400827,Trelleborger Viertel,255.336,247.974,236.812,,,,1138.857,1286.952,1240.436
160068,03400827,Trelleborger Viertel,251.206,250.874,242.404,989.407,1159.313,1033.715,,,
160069,03400827,Trelleborger Viertel,769.131,717.179,703.521,3262.603,3816.253,3451.576,,,
160070,03400827,Trelleborger Viertel,668.23,620.266,613.057,2353.272,2717.274,2396.51,734.743,873.571,728.781
160071,03400827,Trelleborger Viertel,1020.597,1046.122,899.647,1234.258,1403.612,1184.09,2620.342,3182.303,2822.199
160072,03400827,Trelleborger Viertel,1079.215,1016.841,1035.526,1862.445,2237.375,1975.392,2039.285,2262.13,2068.738
160073,03400827,Trelleborger Viertel,461.618,458.762,465.178,1227.442,1413.547,1235.623,1119.449,1439.789,1351.669
160075,03400827,Trelleborger Viertel,1043.889,1051.389,1084.945,,,,3174.598,3707.852,3310.982
160076,03400827,Trelleborger Viertel,,,,,,,,,
160077,03400827,Trelleborger Viertel,430.265,455.111,457.341,,,,1896.545,2275.862,1915.643
160514,03400827,Trelleborger Viertel,,,,,,,,,
160078,03400826,Tiroler Viertel,474.097,439.163,450.981,,,,2225.17,2687.302,2378.429
160079,03400826,Tiroler Viertel,376.147,399.708,415.381,,,,1913.799,2452.979,2132.221
160080,03400826,Tiroler Viertel,,,,,,,,,
160081,03400826,Tiroler Viertel,494.942,498.737,472.862,,,,,2904.385,2618.18
160082,03400826,Tiroler Viertel,315.042,313.873,323.986,,,,,737.762,630.63
160083,03400826,Tiroler Viertel,290.636,298.057,279.143,,,,921.975,1191.075,1095.35
160084,03400826,Tiroler Viertel,182.514,186.597,179.588,,,,1084.263,1297.675,1138.5
160085,03400826,Tiroler Viertel,38.994,41.743,40.739,,,,,,
160086,03400826,Tiroler Viertel,242.773,249.579,243.626,,,,983.332,1184.938,1077.126
160087,03400826,Tiroler Viertel,399.037,458.88,429.866,,,,1493.916,1660.96,1342.808
160088,03400826,Tiroler Viertel,,,,,,,,,
160089,03400826,Tiroler Viertel,607.535,578.88,539.071,,,,2039.895,2272.823,1992.395
160090,03400826,Tiroler Viertel,381.165,335.448,366.547,,,,1717.452,2053.928,1796.122
160091,03400826,Tiroler Viertel,,,,,,,,,
160092,03400826,Tiroler Viertel,1940.474,1837.297,1868.611,,,,6535.169,7374.757,6318.106
160093,03400826,Tiroler Viertel,517.182,544.333,367.257,,,,,1701.146,1063.419
160094,03400826,Tiroler Viertel,342.087,276.888,277.929,,,,2446.62,2435.801,1836.616
160095,03400826,Tiroler Viertel,789.323,785.532,772.592,,,,3240.938,3768.831,3395.882
160096,03400826,Tiroler Viertel,749.897,768.302,763.434,,,,3110.47,3918.599,3507.365
160097,03400826,Tiroler Viertel,379.668,385.059,371.65,,,,1937.141,2392.574,2163.689
160098,03400826,Tiroler Viertel,387.306,401.311,403.658,,,,1893.247,2365.344,2113.166
160099,03400826,Tiroler Viertel,85.539,40.164,41.883,,,,,,
160501,03400826,Tiroler Viertel,,,,,,,,,
160502,03400826,Tiroler Viertel,,,,,,,,,
160504,03400826,Tiroler Viertel,,,,,,,,,
160507,03400826,Tiroler Viertel,,,,,,,,,
160509,03400826,Tiroler Viertel,,,,,,,,,
160903,03400826,Tiroler Viertel,,,,,,,,110.245,113.497
160904,03400826,Tiroler Viertel,,,,,,,,,
160905,03400826,Tiroler Viertel,,,,,,,,,
161001,03400725,Schlosspark,174.869,665.501,215.487,,,,545.141,590.621,527.538
161002,03400725,Schlosspark,,,,,,,,,
161003,03400725,Schlosspark,26.69,66.54,60.314,,,,202.973,240.178,212.928
161004,03400725,Schlosspark,269.239,341.429,342.585,,,,1474.252,1659.564,1468.767
161005,03400725,Schlosspark,41.833,55.93,46.914,,,,131.494,178.353,109.514
161006,03400725,Schlosspark,,,,,,,,,
161007,03400725,Schlosspark,27.886,28.81,25.507,,,,,,
161008,03400725,Schlosspark,857.487,928.136,903.078,,,,1148.201,1350.993,1201.903
161010,03400725,Schlosspark,227.469,236.944,233.392,,,,509.464,591.657,501.315
161011,03400725,Schlosspark,927.873,940.019,1294.799,2672.584,3026.866,2869.634,701.694,806.183,717.615
161012,03400725,Schlosspark,1132.882,998.193,1382.019,2863.831,3424.984,3053.907,545.12,590.892,544.426
161013,03400725,Schlosspark,449.925,466.856,517.228,1242.749,1460.659,1310.853,307.737,382.766,343.48
161015,03400725,Schlosspark,393.334,397.493,396.958,411.704,474.085,428.045,1286.234,1517.49,1295.789
161016,03400725,Schlosspark,1301.216,1288.507,1129.626,636.257,670.1,479.514,713.935,852.665,750.471
161017,03400725,Schlosspark,197.219,196.764,193.914,,,,1042.351,1171.549,1061.278
161052,03400725,Schlosspark,60.558,,,622.235,693.66,791.091,,,
161053,03400725,Schlosspark,411.948,418.786,424.028,,,,1673.315,1967.508,1754.736
161054,03400725,Schlosspark,501.656,517.983,491.992,448.081,538.32,470.146,1659.363,1833.568,1679.339
161055,03400725,Schlosspark,351.497,357.11,352.308,,,,1445.822,1679.922,1432.402
161600,03400725,Schlosspark,68.069,69.298,67.336,,,,300.669,333.838,285.082
161604,03400725,Schlosspark,,,,,,,,,
161605,03400725,Schlosspark,,,,,,,,,
161606,03400725,Schlosspark,770.569,775.852,744.79,466.296,567.523,494.215,2877.203,3277.045,2663.573
161607,03400725,Schlosspark,398.529,390.437,409.811,465.777,555.947,326.621,1457.63,1706.178,1492.009
161608,03400725,Schlosspark,,,,,,,,,
161609,03400725,Schlosspark,1332.921,1435.176,1263.183,,,,4822.18,5602.328,4903.276
161611,03400725,Schlosspark,612.605,430.698,681.935,1242.89,1489.878,1348.019,328.21,352.777,334.635
161802,03400725,Schlosspark,,,,,,,,,
161009,03400724,Wolfshagener Straße,,,,,,,,,
161021,03400724,Wolfshagener Straße,1376.699,1336.311,1347.692,4235.298,4946.537,4422.19,14.312,37.713,41.18
161023,03400724,Wolfshagener Straße,420.649,441.218,421.011,,,,190.2,231.734,217.506
161024,03400724,Wolfshagener Straße,318.314,322.99,323.783,,,,255.368,316.741,279.78
161025,03400724,Wolfshagener Straße,500.573,588.587,498.731,1332.864,1584.478,1375.447,377.583,368.401,323.136
161026,03400724,Wolfshagener Straße,303.922,307.896,294.559,,,,90.082,103.931,100.674
161028,03400724,Wolfshagener Straße,299.413,310.991,333.683,,,,,,
161029,03400724,Wolfshagener Straße,310.522,324.199,360.637,,,,,,
161030,03400724,Wolfshagener Straße,217.716,223.493,217.307,,,,334.483,393.288,338.29
161031,03400724,Wolfshagener Straße,121.148,122.748,117.145,,,,434.567,557.927,509.247
161035,03400724,Wolfshagener Straße,304.302,311.294,306.318,1815.819,2104.486,1882.064,328.043,398.248,358.137
161036,03400724,Wolfshagener Straße,824.972,723.404,807.408,1780.065,1464.361,731.287,1388.756,2333.572,2531.255
161041,03400724,Wolfshagener Straße,54.115,52.803,50.664,,,,335.965,407.211,340.797
161042,03400724,Wolfshagener Straße,549.969,571.051,522.999,,,,2710.885,3313.69,2974.246
161043,03400724,Wolfshagener Straße,413.611,419.254,399.612,,,,1999.132,2299.635,2081.783
161044,03400724,Wolfshagener Straße,403.161,394.843,419.013,,,,1821.163,2039.545,1788.336
161045,03400724,Wolfshagener Straße,696.229,683.43,676.028,,,,3947.816,4277.592,4111.327
161046,03400724,Wolfshagener Straße,674.735,693.864,648.156,,,,3899.841,4655.33,4228.356
161047,03400724,Wolfshagener Straße,338.554,347.116,361.847,,,,1589.436,1914.31,1750.628
161048,03400724,Wolfshagener Straße,,,,,,,,,
161049,03400724,Wolfshagener Straße,256.829,273.413,259.862,549.975,656.727,567.673,738.345,920.663,824.682
161504,03400724,Wolfshagener Straße,,,,,,,,,
161505,03400724,Wolfshagener Straße,,,,,,,,,
161506,03400724,Wolfshagener Straße,,,,,,,,,
161507,03400724,Wolfshagener Straße,,,,,,,,,
161018,03400721,Florakiez,795.268,757.001,749.29,1449.257,1733.629,1552.766,2233.828,2309.878,2247.753
161050,03400721,Florakiez,171.666,170.733,160.961,,,,,,
161051,03400721,Florakiez,902.74,829.809,744.296,341.985,400.213,,3570.093,4094.439,3578.219
161081,03400721,Florakiez,777.786,741.472,729.034,,,,2605.172,2974.859,2885.575
161082,03400721,Florakiez,1278.386,1286.869,1245.16,,,,4374.016,4987.524,4381.619
161083,03400721,Florakiez,,,,,,,,,
161084,03400721,Florakiez,,,,,,,,,
161085,03400721,Florakiez,990.864,1025.108,952.781,1125.421,1285.68,1112.521,2846.844,3508.421,3130.128
161086,03400721,Florakiez,1731.69,1855.292,1790.749,3390.549,3996.858,3166.67,3705.784,4355.953,4264.811
161087,03400721,Florakiez,1563.268,1455.708,1475.711,1869.778,2182.73,1852.418,17432.189,21213.703,20161.309
161088,03400721,Florakiez,436.433,520.515,476.495,,,,1697.931,2351.136,2234.236
